Id,Main,title,Third,Brands,旗舰店,天猫超市,海外旗舰店
4804,家庭清洁,纸制品/卫生纸,湿巾,子初,1,1,0
4805,家庭清洁,纸制品/卫生纸,湿巾,心相印,1,1,0
4806,家庭清洁,纸制品/卫生纸,湿巾,ein．b/怡恩贝,1,1,0
4807,家庭清洁,纸制品/卫生纸,湿巾,清风,1,1,0
4808,家庭清洁,纸制品/卫生纸,湿巾,Combi/康贝,1,1,1
4809,家庭清洁,纸制品/卫生纸,湿巾,BABYCARE BY PHILEMON,1,1,0
4810,家庭清洁,纸制品/卫生纸,湿巾,舒洁,1,1,0
4811,家庭清洁,纸制品/卫生纸,湿巾,HUGGIES/好奇,1,1,1
4812,家庭清洁,纸制品/卫生纸,湿巾,Purcotton/全棉时代,1,1,0
4813,家庭清洁,纸制品/卫生纸,湿巾,NUK,1,1,1
4814,家庭清洁,纸制品/卫生纸,湿巾,十月结晶,1,1,0
4815,家庭清洁,纸制品/卫生纸,湿巾,Pigeon/贝亲,1,1,0
4816,家庭清洁,纸制品/卫生纸,湿巾,可爱多,1,1,0
4817,家庭清洁,纸制品/卫生纸,湿巾,植护,1,1,0
4818,家庭清洁,纸制品/卫生纸,湿巾,FROGPRINCE/青蛙王子,1,1,0
4819,家庭清洁,纸制品/卫生纸,湿巾,wuyang/五羊,0,1,0
4820,家庭清洁,纸制品/卫生纸,湿巾,Dettol/滴露,1,1,0
4821,家庭清洁,纸制品/卫生纸,湿巾,小鹿叮叮,1,1,0
4822,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Vinda/维达,1,1,0
4823,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Goodbaby/好孩子,1,1,0
4824,母婴用品,尿裤/拉拉裤/湿巾,湿巾,子初,1,1,0
4825,母婴用品,尿裤/拉拉裤/湿巾,湿巾,心相印,1,1,0
4826,母婴用品,尿裤/拉拉裤/湿巾,湿巾,ein．b/怡恩贝,1,1,0
4827,母婴用品,尿裤/拉拉裤/湿巾,湿巾,清风,1,1,0
4828,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Combi/康贝,1,1,1
4829,母婴用品,尿裤/拉拉裤/湿巾,湿巾,BABYCARE BY PHILEMON,1,1,0
4830,母婴用品,尿裤/拉拉裤/湿巾,湿巾,舒洁,1,1,0
4831,母婴用品,尿裤/拉拉裤/湿巾,湿巾,HUGGIES/好奇,1,1,1
4832,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Purcotton/全棉时代,1,1,0
4833,母婴用品,尿裤/拉拉裤/湿巾,湿巾,NUK,1,1,1
4834,母婴用品,尿裤/拉拉裤/湿巾,湿巾,十月结晶,1,1,0
4835,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Pigeon/贝亲,1,1,0
4836,母婴用品,尿裤/拉拉裤/湿巾,湿巾,可爱多,1,1,0
4837,母婴用品,尿裤/拉拉裤/湿巾,湿巾,植护,1,1,0
4838,母婴用品,尿裤/拉拉裤/湿巾,湿巾,FROGPRINCE/青蛙王子,1,1,0
4839,母婴用品,尿裤/拉拉裤/湿巾,湿巾,wuyang/五羊,0,1,0
4840,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Dettol/滴露,1,1,0
4841,母婴用品,尿裤/拉拉裤/湿巾,湿巾,小鹿叮叮,1,1,0
4842,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Vinda/维达,1,1,0
4843,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Goodbaby/好孩子,1,1,0
4844,母婴用品,尿裤/拉拉裤/湿巾,湿巾,子初,1,1,0
4845,母婴用品,尿裤/拉拉裤/湿巾,湿巾,心相印,1,1,0
4846,母婴用品,尿裤/拉拉裤/湿巾,湿巾,ein．b/怡恩贝,1,1,0
4847,母婴用品,尿裤/拉拉裤/湿巾,湿巾,清风,1,1,0
4848,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Combi/康贝,1,1,1
4849,母婴用品,尿裤/拉拉裤/湿巾,湿巾,BABYCARE BY PHILEMON,1,1,0
4850,母婴用品,尿裤/拉拉裤/湿巾,湿巾,舒洁,1,1,0
4851,母婴用品,尿裤/拉拉裤/湿巾,湿巾,HUGGIES/好奇,1,1,1
4852,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Purcotton/全棉时代,1,1,0
4853,母婴用品,尿裤/拉拉裤/湿巾,湿巾,NUK,1,1,1
4854,母婴用品,尿裤/拉拉裤/湿巾,湿巾,十月结晶,1,1,0
4855,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Pigeon/贝亲,1,1,0
4856,母婴用品,尿裤/拉拉裤/湿巾,湿巾,可爱多,1,1,0
4857,母婴用品,尿裤/拉拉裤/湿巾,湿巾,植护,1,1,0
4858,母婴用品,尿裤/拉拉裤/湿巾,湿巾,FROGPRINCE/青蛙王子,1,1,0
4859,母婴用品,尿裤/拉拉裤/湿巾,湿巾,wuyang/五羊,0,1,0
4860,母婴用品,尿裤/拉拉裤/湿巾,湿巾,Dettol/滴露,1,1,0
4861,母婴用品,尿裤/拉拉裤/湿巾,湿巾,小鹿叮叮,1,1,0
4862,家庭清洁,纸制品/卫生纸,卫生纸,Vinda/维达,1,1,0
4863,家庭清洁,纸制品/卫生纸,卫生纸,清风,1,1,0
4864,家庭清洁,纸制品/卫生纸,卫生纸,心相印,1,1,0
4865,家庭清洁,纸制品/卫生纸,卫生纸,洁柔,1,1,0
4866,家庭清洁,纸制品/卫生纸,卫生纸,洁云,1,1,0
4867,家庭清洁,纸制品/卫生纸,卫生纸,泉林本色,1,1,0
4868,家庭清洁,纸制品/卫生纸,卫生纸,优选,0,1,0
4869,家庭清洁,纸制品/卫生纸,卫生纸,顺清柔,1,1,0
4870,家庭清洁,纸制品/卫生纸,卫生纸,斑布,1,1,0
4871,家庭清洁,纸制品/卫生纸,卫生纸,舒洁,1,1,0
4872,家庭清洁,纸制品/卫生纸,卫生纸,丽邦,1,1,0
4873,家庭清洁,纸制品/卫生纸,卫生纸,MAY FLOWER/五月花,1,1,0
4874,家庭清洁,纸制品/卫生纸,卫生纸,植护,1,1,0
4875,家庭清洁,纸制品/卫生纸,卫生纸,Sun Elements/幸福阳光,1,1,0
4876,家庭清洁,纸制品/卫生纸,卫生纸,Lee＆Man/理文,0,1,0
4877,家庭清洁,纸制品/卫生纸,卫生纸,Nepia/妮飘,1,1,1
4878,家庭清洁,纸制品/卫生纸,卫生纸,朵诗,1,1,0
4879,家庭清洁,纸制品/卫生纸,卫生纸,鸥露,1,1,0
4880,家庭清洁,纸制品/卫生纸,卫生纸,花弄影,1,1,0
4881,家庭清洁,纸制品/卫生纸,卫生纸,勿相忘,1,1,0
4882,家庭清洁,纸制品/卫生纸,平板纸,洁云,1,1,0
4883,家庭清洁,纸制品/卫生纸,平板纸,心相印,1,1,0
4884,家庭清洁,纸制品/卫生纸,平板纸,洁柔,1,1,0
4885,家庭清洁,纸制品/卫生纸,平板纸,妙洁,1,1,0
4886,家庭清洁,纸制品/卫生纸,平板纸,BAOJIAJIE/宝家洁,1,0,0
4887,家庭清洁,纸制品/卫生纸,湿厕纸,舒洁,1,1,0
4888,家庭清洁,纸制品/卫生纸,湿厕纸,Vinda/维达,1,1,0
4889,家庭清洁,纸制品/卫生纸,湿厕纸,Tempo/得宝,1,1,0
4890,家庭清洁,纸制品/卫生纸,湿厕纸,心相印,1,1,0
4891,家庭清洁,纸制品/卫生纸,湿厕纸,清风,1,1,0
4892,家庭清洁,纸制品/卫生纸,湿厕纸,妇炎洁,1,1,0
4893,家庭清洁,纸制品/卫生纸,湿厕纸,顺清柔,1,1,0
4894,家庭清洁,纸制品/卫生纸,湿厕纸,开丽,1,1,0
4895,家庭清洁,衣物清洁剂,洗衣液,蓝月亮,1,1,0
4896,家庭清洁,衣物清洁剂,洗衣液,Tide/汰渍,1,1,0
4897,家庭清洁,衣物清洁剂,洗衣液,奥妙,1,1,0
4898,家庭清洁,衣物清洁剂,洗衣液,Walch/威露士,0,1,0
4899,家庭清洁,衣物清洁剂,洗衣液,立白,1,1,0
4900,家庭清洁,衣物清洁剂,洗衣液,超能,1,1,0
4901,家庭清洁,衣物清洁剂,洗衣液,碧浪,1,1,0
4902,家庭清洁,衣物清洁剂,洗衣液,好爸爸,1,1,0
4903,家庭清洁,衣物清洁剂,洗衣液,雕牌,1,1,0
4904,家庭清洁,衣物清洁剂,洗衣液,Attack/洁霸,1,1,0
4905,家庭清洁,衣物清洁剂,洗衣液,绿伞,1,1,0
4906,家庭清洁,衣物清洁剂,洗衣液,LION/狮王,1,1,1
4907,家庭清洁,衣物清洁剂,洗衣液,KAO/花王,1,0,1
4908,家庭清洁,衣物清洁剂,洗衣液,lonkey/浪奇,1,1,0
4909,家庭清洁,衣物清洁剂,洗衣液,AXE/斧头牌,1,1,0
4910,家庭清洁,衣物清洁剂,洗衣液,白猫,1,1,0
4911,家庭清洁,衣物清洁剂,洗衣液,PUREX,0,1,0
4912,家庭清洁,衣物清洁剂,洗衣液,B＆B/保宁,1,1,0
4913,家庭清洁,衣物清洁剂,洗衣液,洛娃,1,1,0
4914,家庭清洁,衣物清洁剂,洗衣液,earth choice,1,1,1
4915,家庭清洁,衣物清洁剂,洗衣粉,Tide/汰渍,1,1,0
4916,家庭清洁,衣物清洁剂,洗衣粉,奥妙,1,1,0
4917,家庭清洁,衣物清洁剂,洗衣粉,超能,1,1,0
4918,家庭清洁,衣物清洁剂,洗衣粉,立白,1,1,0
4919,家庭清洁,衣物清洁剂,洗衣粉,Attack/洁霸,1,1,0
4920,家庭清洁,衣物清洁剂,洗衣粉,白猫,1,1,0
4921,家庭清洁,衣物清洁剂,洗衣粉,雕牌,1,1,0
4922,家庭清洁,衣物清洁剂,洗衣粉,Walch/威露士,0,1,0
4923,家庭清洁,衣物清洁剂,洗衣粉,碧浪,1,1,0
4924,家庭清洁,衣物清洁剂,洗衣粉,Keon/奇强,0,1,0
4925,家庭清洁,衣物清洁剂,洗衣粉,好爸爸,1,1,0
4926,家庭清洁,衣物清洁剂,洗衣粉,lonkey/浪奇,1,1,0
4927,家庭清洁,衣物清洁剂,洗衣粉,洛娃,1,1,0
4928,家庭清洁,衣物清洁剂,洗衣粉,满婷,1,1,0
4929,家庭清洁,衣物清洁剂,洗衣粉,Vanish/渍无踪,1,1,0
4930,家庭清洁,衣物清洁剂,洗衣粉,心居客,1,1,0
4931,家庭清洁,衣物清洁剂,洗衣粉,威力,1,0,0
4932,家庭清洁,衣物清洁剂,洗衣粉,B＆B/保宁,1,1,0
4933,家庭清洁,衣物清洁剂,洗衣皂,雕牌,1,1,0
4934,家庭清洁,衣物清洁剂,洗衣皂,超能,1,1,0
4935,家庭清洁,衣物清洁剂,洗衣皂,立白,1,1,0
4936,家庭清洁,衣物清洁剂,洗衣皂,Walch/威露士,0,1,0
4937,家庭清洁,衣物清洁剂,洗衣皂,奥妙,1,1,0
4938,家庭清洁,衣物清洁剂,洗衣皂,扇牌,0,1,0
4939,家庭清洁,衣物清洁剂,洗衣皂,Tide/汰渍,1,1,0
4940,家庭清洁,衣物清洁剂,洗衣皂,好爸爸,1,1,0
4941,家庭清洁,衣物清洁剂,洗衣皂,chante clair,1,1,1
4942,家庭清洁,衣物清洁剂,洗衣皂,固本,1,1,0
4943,家庭清洁,衣物清洁剂,洗衣皂,Keon/奇强,0,1,0
4944,家庭清洁,衣物清洁剂,洗衣皂,B＆B/保宁,1,1,0
4945,家庭清洁,衣物清洁剂,洗衣皂,绿伞,1,1,0
4946,家庭清洁,衣物清洁剂,洗衣皂,洛娃,1,1,0
4947,家庭清洁,衣物清洁剂,洗衣皂,BOAT/船牌,1,1,0
4948,家庭清洁,衣物清洁剂,洗衣皂,白猫,1,1,0
4949,家庭清洁,衣物清洁剂,洗衣皂,隆力奇,1,1,0
4950,家庭清洁,衣物清洁剂,洗衣皂,Pigeon/贝亲,1,1,0
4951,家庭清洁,衣物清洁剂,洗衣皂,绿涤,1,1,0
4952,家庭清洁,衣物清洁剂,洗衣皂,润本,1,1,0
4953,家庭清洁,衣物清洁剂,除菌洗衣液,Dettol/滴露,1,1,0
4954,家庭清洁,衣物清洁剂,除菌洗衣液,奥妙,1,1,0
4955,家庭清洁,衣物清洁剂,除菌洗衣液,Walch/威露士,0,1,0
4956,家庭清洁,衣物清洁剂,除菌洗衣液,雕牌,1,1,0
4957,家庭清洁,衣物清洁剂,除菌洗衣液,立白,1,1,0
4958,家庭清洁,衣物清洁剂,除菌洗衣液,lonkey/浪奇,1,1,0
4959,家庭清洁,衣物清洁剂,除菌洗衣液,KAO/花王,1,0,1
4960,家庭清洁,衣物清洁剂,除菌洗衣液,蓝月亮,1,1,0
4961,家庭清洁,衣物清洁剂,除菌洗衣液,AXE/斧头牌,1,1,0
4962,家庭清洁,衣物清洁剂,除菌洗衣液,Attack/洁霸,1,1,0
4963,家庭清洁,衣物清洁剂,除菌洗衣液,vewin/威王,1,1,0
4964,家庭清洁,衣物清洁剂,除菌洗衣液,洛娃,1,1,0
4965,家庭清洁,衣物清洁剂,除菌洗衣液,白猫,1,1,0
4966,家庭清洁,衣物清洁剂,除菌洗衣液,Cleafe/净安,1,1,0
4967,家庭清洁,衣物清洁剂,护色洗衣液,Tide/汰渍,1,1,0
4968,家庭清洁,衣物清洁剂,护色洗衣液,超能,1,1,0
4969,家庭清洁,衣物清洁剂,护色洗衣液,Home Aegis/家安,1,1,0
4970,家庭清洁,衣物清洁剂,护色洗衣液,绿伞,1,1,0
4971,家庭清洁,衣物清洁剂,护色洗衣液,好为家,0,1,0
4972,家庭清洁,衣物清洁剂,护色洗衣液,Walch/威露士,0,1,0
4973,家庭清洁,衣物清洁剂,护色洗衣液,PUREX,0,1,0
4974,家庭清洁,衣物清洁剂,护色洗衣液,蓝月亮,1,1,0
4975,家庭清洁,衣物清洁剂,护色洗衣液,Attack/洁霸,1,1,0
4976,家庭清洁,衣物清洁剂,护色洗衣液,Ecover,1,1,1
4977,家庭清洁,衣物清洁剂,护色洗衣液,雕牌,1,1,0
4978,家庭清洁,衣物清洁剂,护色洗衣液,康涤,1,1,0
4979,家庭清洁,衣物清洁剂,护色洗衣液,Persil/宝莹,1,1,1
4980,家庭清洁,衣物清洁剂,洗内衣,Walch/威露士,0,1,0
4981,家庭清洁,衣物清洁剂,洗内衣,lonkey/浪奇,1,1,0
4982,家庭清洁,衣物清洁剂,洗内衣,碧浪,1,1,0
4983,家庭清洁,衣物清洁剂,洗内衣,隆力奇,1,1,0
4984,家庭清洁,衣物清洁剂,洗内衣,立白,1,1,0
4985,家庭清洁,衣物清洁剂,洗内衣,白威宝,1,1,0
4986,家庭清洁,衣物清洁剂,洗内衣,洛娃,1,1,0
4987,家庭清洁,衣物清洁剂,洗内衣,扇牌,0,1,0
4988,家庭清洁,衣物清洁剂,洗内衣,Persil/宝莹,1,1,1
4989,家庭清洁,衣物清洁剂,洗内衣,乐宜美,0,1,0
4990,家庭清洁,衣物清洁剂,洗内衣,Tide/汰渍,1,1,0
4991,家庭清洁,衣物清洁剂,洗内衣,品迈,1,1,0
4992,家庭清洁,衣物清洁剂,洗内衣,Zenxin/振兴,1,1,0
4993,家庭清洁,衣物清洁剂,洗内衣,茶花,1,0,0
4994,家庭清洁,衣物清洁剂,洗内衣,奥妙,1,1,0
4995,家庭清洁,衣物清洁剂,洗内衣,PUREX,0,1,0
4996,家庭清洁,衣物清洁剂,洗内衣,亲净,1,1,0
4997,家庭清洁,衣物清洁剂,洗内衣,蓝月亮,1,1,0
4998,家庭清洁,衣物清洁剂,洗内衣,威力,1,0,0
4999,家庭清洁,衣物清洁剂,洗内衣,Cleafe/净安,1,1,0
5000,家庭清洁,衣物护理,衣物柔顺剂,金纺,1,1,0
5001,家庭清洁,衣物护理,衣物柔顺剂,Walch/威露士,0,1,0
5002,家庭清洁,衣物护理,衣物柔顺剂,蓝月亮,1,1,0
5003,家庭清洁,衣物护理,衣物柔顺剂,AXE/斧头牌,1,1,0
5004,家庭清洁,衣物护理,衣物柔顺剂,立白,1,1,0
5005,家庭清洁,衣物护理,衣物柔顺剂,Downy/当妮,1,1,0
5006,家庭清洁,衣物护理,衣物柔顺剂,PUREX,0,1,0
5007,家庭清洁,衣物护理,衣物柔顺剂,超能,1,1,0
5008,家庭清洁,衣物护理,衣物柔顺剂,绿伞,1,1,0
5009,家庭清洁,衣物护理,衣物消毒液,Dettol/滴露,1,1,0
5010,家庭清洁,衣物护理,衣物消毒液,Walch/威露士,0,1,0
5011,家庭清洁,衣物护理,衣物消毒液,蓝月亮,1,1,0
5012,家庭清洁,衣物护理,衣物消毒液,Cleafe/净安,1,1,0
5013,家庭清洁,衣物护理,衣物消毒液,普林氏,0,1,0
5014,家庭清洁,衣物护理,衣物消毒液,洛娃,1,1,0
5015,家庭清洁,衣物护理,衣物除菌液,Dettol/滴露,1,1,0
5016,家庭清洁,衣物护理,衣物除菌液,Walch/威露士,0,1,0
5017,家庭清洁,衣物护理,衣物除菌液,蓝月亮,1,1,0
5018,家庭清洁,衣物护理,衣物除菌液,Cleafe/净安,1,1,0
5019,家庭清洁,衣物护理,衣物除菌液,vewin/威王,1,1,0
5020,家庭清洁,衣物护理,衣物除菌液,普林氏,0,1,0
5021,家庭清洁,衣物护理,衣物除菌液,洛娃,1,1,0
5022,家庭清洁,衣物护理,衣物除菌液,lonkey/浪奇,1,1,0
5023,家庭清洁,衣物护理,漂白/彩漂,白猫,1,1,0
5024,家庭清洁,厨房清洁,洗洁精,立白,1,1,0
5025,家庭清洁,厨房清洁,洗洁精,AXE/斧头牌,1,1,0
5026,家庭清洁,厨房清洁,洗洁精,雕牌,1,1,0
5027,家庭清洁,厨房清洁,洗洁精,妈妈壹选,1,1,0
5028,家庭清洁,厨房清洁,洗洁精,白猫,1,1,0
5029,家庭清洁,厨房清洁,洗洁精,榄菊,1,1,0
5030,家庭清洁,厨房清洁,洗洁精,Morning Fresh（澳大利亚）,0,0,0
5031,家庭清洁,厨房清洁,洗洁精,蓝月亮,1,1,0
5032,家庭清洁,厨房清洁,洗洁精,超能,1,1,0
5033,家庭清洁,厨房清洁,洗洁精,Walch/威露士,0,1,0
5034,家庭清洁,厨房清洁,洗洁精,Mr Muscle/威猛先生,1,1,0
5035,家庭清洁,厨房清洁,洗洁精,KAO/花王,1,0,1
5036,家庭清洁,厨房清洁,洗洁精,洛娃,1,1,0
5037,家庭清洁,厨房清洁,洗洁精,奥妙,1,1,0
5038,家庭清洁,厨房清洁,洗洁精,lonkey/浪奇,1,1,0
5039,家庭清洁,厨房清洁,洗洁精,Cleafe/净安,1,1,0
5040,家庭清洁,厨房清洁,洗洁精,chante clair,1,1,1
5041,家庭清洁,厨房清洁,洗洁精,LION/狮王,1,1,1
5042,家庭清洁,厨房清洁,洗洁精,METHOD/美方洁,1,1,1
5043,家庭清洁,厨房清洁,洗洁精,Home Aegis/家安,1,1,0
5044,家庭清洁,厨房清洁,油污净,Mr Muscle/威猛先生,1,1,0
5045,家庭清洁,厨房清洁,油污净,Walch/威露士,0,1,0
5046,家庭清洁,厨房清洁,油污净,vewin/威王,1,1,0
5047,家庭清洁,厨房清洁,油污净,蓝月亮,1,1,0
5048,家庭清洁,厨房清洁,油污净,KAO/花王,1,0,1
5049,家庭清洁,厨房清洁,油污净,绿伞,1,1,0
5050,家庭清洁,厨房清洁,油污净,Astonish,1,1,0
5051,家庭清洁,厨房清洁,油污净,chante clair,1,1,1
5052,家庭清洁,厨房清洁,油污净,Mootaa/膜太,1,1,0
5053,家庭清洁,厨房清洁,油污净,JINYI HOUSE/锦怡,1,1,0
5054,家庭清洁,厨房清洁,油污净,洛娃,1,1,0
5055,家庭清洁,厨房清洁,油污净,Cleafe/净安,1,1,0
5056,家庭清洁,厨房清洁,蔬果洗涤剂,Home Aegis/家安,1,1,0
5057,家庭清洁,厨房清洁,生姜洗洁精,榄菊,1,1,0
5058,家庭清洁,厨房清洁,生姜洗洁精,白猫,1,1,0
5059,家庭清洁,厨房清洁,生姜洗洁精,劳工牌,0,1,0
5060,家庭清洁,厨房清洁,绿茶洗洁精,蓝月亮,1,1,0
5061,家庭清洁,厨房清洁,绿茶洗洁精,Mr Muscle/威猛先生,1,1,0
5062,家庭清洁,卫生间清洁,蓝泡泡,Mr Muscle/威猛先生,1,1,0
5063,家庭清洁,卫生间清洁,蓝泡泡,卫诺,1,1,0
5064,家庭清洁,卫生间清洁,蓝泡泡,蓝月亮,1,1,0
5065,家庭清洁,卫生间清洁,蓝泡泡,Cleafe/净安,1,1,0
5066,家庭清洁,卫生间清洁,蓝泡泡,vewin/威王,1,1,0
5067,家庭清洁,卫生间清洁,蓝泡泡,绿伞,1,1,0
5068,家庭清洁,卫生间清洁,蓝泡泡,白猫,1,1,0
5069,家庭清洁,卫生间清洁,蓝泡泡,Bref/妙力爆炸红,1,1,0
5070,家庭清洁,卫生间清洁,蓝泡泡,Home Aegis/家安,1,1,0
5071,家庭清洁,卫生间清洁,蓝泡泡,洛娃,1,1,0
5072,家庭清洁,卫生间清洁,洁厕液,Mr Muscle/威猛先生,1,1,0
5073,家庭清洁,卫生间清洁,洁厕液,卫诺,1,1,0
5074,家庭清洁,卫生间清洁,洁厕液,绿伞,1,1,0
5075,家庭清洁,卫生间清洁,洁厕液,vewin/威王,1,1,0
5076,家庭清洁,卫生间清洁,洁厕液,Walch/威露士,0,1,0
5077,家庭清洁,卫生间清洁,洁厕液,洛娃,1,1,0
5078,家庭清洁,卫生间清洁,洁厕液,舒洁,1,1,0
5079,家庭清洁,卫生间清洁,洁厕液,Magic Amah/妙管家,1,1,0
5080,家庭清洁,卫生间清洁,洁厕液,蓝月亮,1,1,0
5081,家庭清洁,卫生间清洁,洁厕液,Bref/妙力爆炸红,1,1,0
5082,家庭清洁,卫生间清洁,洁厕液,MITSUEI,1,1,0
5083,家庭清洁,卫生间清洁,洁厕液,Home Aegis/家安,1,1,0
5084,家庭清洁,卫生间清洁,洁厕液,亮净,1,1,0
5085,家庭清洁,卫生间清洁,洁厕液,Cleafe/净安,1,1,0
5086,家庭清洁,卫生间清洁,洁厕液,AXE/斧头牌,1,1,0
5087,家庭清洁,卫生间清洁,洁厕液,兔の力,1,1,0
5088,家庭清洁,卫生间清洁,洁厕液,白猫,1,1,0
5089,家庭清洁,卫生间清洁,洁厕液,爱特福84,1,1,0
5090,家庭清洁,卫生间清洁,洁厕液,KAO/花王,1,0,1
5091,家庭清洁,卫生间清洁,洁厕液,蓝威宝,1,1,0
5092,家庭清洁,卫生间清洁,卫浴清洁,绿伞,1,1,0
5093,家庭清洁,卫生间清洁,卫浴清洁,妙洁,1,1,0
5094,家庭清洁,卫生间清洁,卫浴清洁,MITSUEI,1,1,0
5095,家庭清洁,卫生间清洁,卫浴清洁,大鹏,1,1,0
5096,家庭清洁,卫生间清洁,卫浴清洁,森力佳,1,1,0
5097,家庭清洁,卫生间清洁,卫浴清洁,3M,1,1,1
5098,家庭清洁,卫生间清洁,卫浴清洁,MR/妙然,0,1,0
5099,家庭清洁,卫生间清洁,卫浴清洁,蓝月亮,1,1,0
5100,家庭清洁,卫生间清洁,除臭芳香,PINOLE,1,1,0
5101,家庭清洁,卫生间清洁,除臭芳香,Glade/佳丽,1,1,0
5102,家庭清洁,卫生间清洁,除臭芳香,西兰,1,1,0
5103,家庭清洁,卫生间清洁,除臭芳香,FARCENT/花仙子,1,1,0
5104,家庭清洁,卫生间清洁,除臭芳香,浪漫樱花,1,1,0
5105,家庭清洁,卫生间清洁,除臭芳香,Bcoole/必酷蕾,1,1,0
5106,家庭清洁,卫生间清洁,除臭芳香,RENUZIT,0,1,0
5107,家庭清洁,卫生间清洁,除臭芳香,榄菊,1,1,0
5108,家庭清洁,卫生间清洁,除臭芳香,小林制药,1,1,1
5109,家庭清洁,卫生间清洁,除臭芳香,LITTLE TOUCH,1,1,0
5110,家庭清洁,卫生间清洁,除臭芳香,Herb thyme,0,1,0
5111,家庭清洁,卫生间清洁,除臭芳香,兔の力,1,1,0
5112,家庭清洁,卫生间清洁,除臭芳香,魅洁,1,1,0
5113,家庭清洁,卫生间清洁,除臭芳香,greensky/绿驰,1,1,0
5114,家庭清洁,卫生间清洁,除臭芳香,Mootaa/膜太,1,1,0
5115,家庭清洁,卫生间清洁,管道疏通剂,Mr Muscle/威猛先生,1,1,0
5116,家庭清洁,卫生间清洁,管道疏通剂,KRET,1,1,0
5117,家庭清洁,卫生间清洁,管道疏通剂,平安大通,1,1,0
5118,家庭清洁,卫生间清洁,管道疏通剂,Mootaa/膜太,1,1,0
5119,家庭清洁,卫生间清洁,管道疏通剂,JINYI HOUSE/锦怡,1,1,0
5120,家庭清洁,卫生间清洁,管道疏通剂,浪漫樱花,1,1,0
5121,家庭清洁,卫生间清洁,管道疏通剂,绿伞,1,1,0
5122,家庭清洁,卫生间清洁,管道疏通剂,老管家,1,1,0
5123,家庭清洁,卫生间清洁,管道疏通剂,vewin/威王,1,1,0
5124,家庭清洁,卫生间清洁,管道疏通剂,domol,1,1,1
5125,家庭清洁,卫生间清洁,管道疏通剂,Home Aegis/家安,1,1,0
5126,家庭清洁,卫生间清洁,管道疏通剂,心居客,1,1,0
5127,家庭清洁,卫生间清洁,管道疏通剂,喜涤家,1,0,0
5128,家庭清洁,卫生间清洁,管道疏通剂,兔の力,1,1,0
5129,家庭清洁,卫生间清洁,管道疏通剂,PINOLE,1,1,0
5130,家庭清洁,客厅清洁,洗衣机消毒,XAX（家居）,1,1,0
5131,家庭清洁,客厅清洁,洗衣机消毒,Cleafe/净安,1,1,0
5132,家庭清洁,客厅清洁,洗衣机消毒,浪漫樱花,1,1,0
5133,家庭清洁,客厅清洁,空调清洁,Home Aegis/家安,1,1,0
5134,家庭清洁,客厅清洁,空调清洁,洛娃,1,1,0
5135,家庭清洁,客厅清洁,空调清洁,ARS/安速,1,1,1
5136,家庭清洁,客厅清洁,空调清洁,Walch/威露士,0,1,0
5137,家庭清洁,客厅清洁,空调清洁,车仆,1,0,0
5138,家庭清洁,客厅清洁,多用途清洁,Home Aegis/家安,1,1,0
